0
"[[ 66.   13.1]
 [ 99.    0.9]
 [ 66.    0.5]
 [ 99.    0.6]
 [ 99.    1.2]
 [ 66.    0.5]
 [ 66.    1.9]
 [ 99.    2.2]
 [ 66.    0.7]
 [ 66.    3.6]
 [ 66.    1.1]
 [ 66.    1.3]
 [ 67.    3.4]
 [133.    2.5]
 [ 66.    1.1]
 [134.    1.9]
 [ 66.    0.5]
 [ 66.    1.6]
 [ 66.    4.2]
 [ 66.    7.3]
 [ 66.    2. ]
 [ 66.    1.2]
 [ 66.   10.2]
 [ 66.    1.9]
 [ 65.   10.2]
 [ 66.    1.5]
 [ 66.    9. ]
 [ 66.    2.2]
 [ 66.    3.5]]"
"[[ 66.    1.1]
 [ 99.    0.5]
 [ 66.    0.8]
 ...
 [ 66.    1.7]
 [ 66.    1.4]
 [132.   31. ]]"
"[[ 66.    1. ]
 [ 66.    0.5]
 [ 66.    0.6]
 [ 66.    2.8]
 [ 66.    6.4]
 [ 66.    1. ]
 [ 66.    0.4]
 [ 66.    1.6]
 [ 66.    0.8]
 [ 66.    1. ]
 [ 99.   14.2]
 [ 99.    2.1]
 [ 99.    0.9]
 [ 66.    1.7]
 [ 68.    0.8]
 [133.    1.1]
 [ 66.    2.3]
 [ 66.    0.7]
 [ 66.    2.2]
 [ 66.    0.8]
 [ 66.    2. ]
 [ 66.    1. ]
 [ 66.    1.5]
 [ 66.    3.2]
 [ 66.    0.7]
 [ 66.    8.7]
 [ 99.    2.8]
 [ 66.    3.7]
 [ 66.    4.3]
 [ 99.    8.7]
 [ 66.    1.4]
 [ 66.    3.8]
 [ 66.    4.2]
 [ 66.    0.6]
 [ 66.    8.9]
 [ 99.    9.4]
 [ 66.    3.5]
 [ 99.    1.3]
 [ 66.    2.9]
 [ 66.    0.4]
 [ 66.    2.8]
 [ 66.    0.6]
 [ 66.    0.5]
 [ 66.    0.8]
 [ 66.    1.3]
 [ 66.    3.2]
 [ 66.    2.3]
 [ 66.    4. ]
 [ 66.    7.7]
 [ 99.    0.6]
 [ 99.   10.4]
 [ 66.    0.5]
 [ 66.    0.7]
 [ 66.    3.8]
 [ 66.    5.4]
 [133.    8.5]
 [ 99.    2.1]
 [ 66.    6.6]
 [ 66.    1.8]
 [ 99.   11.5]
 [ 66.    4.6]
 [131.   10.5]
 [ 66.    9.1]
 [ 66.    0.4]
 [ 99.   10. ]
 [ 66.    3.4]
 [ 99.    2.1]
 [ 66.    4.7]
 [ 66.    1.6]
 [ 99.    0.8]
 [ 65.    0.8]
 [ 66.    0.9]
 [ 99.    2.5]
 [ 66.    6.5]
 [ 66.    6.9]
 [ 65.    6.8]
 [ 66.    8.3]
 [ 99.    4.8]
 [ 66.    6.9]
 [ 67.    2.8]
 [133.   10.8]
 [ 66.    6.2]
 [ 66.    0.4]
 [ 66.    8.1]
 [ 66.    0.7]
 [ 66.    9.6]
 [ 99.    5.2]
 [ 99.    3.6]
 [ 66.    0.9]
 [ 99.    4.1]
 [ 66.    0.6]
 [ 99.   11.2]
 [132.    0.9]
 [ 66.    2.3]
 [ 99.    1. ]
 [ 66.    7.3]
 [ 66.    4.2]
 [ 66.    1.3]
 [ 66.    6.7]
 [ 66.    5. ]
 [ 66.    0.5]
 [ 66.    1.2]
 [ 66.   12. ]
 [100.    1.6]
 [ 99.    5.9]
 [ 66.    0.6]
 [ 67.    0.5]
 [ 66.    9.9]
 [ 99.   22.8]
 [ 66.    1.2]
 [ 66.    5. ]
 [ 66.    4. ]
 [ 66.    4.8]
 [ 66.    5.1]
 [ 66.    0.5]
 [133.    1. ]
 [ 66.    0.4]
 [ 66.    0.5]
 [ 66.    0.5]
 [ 65.    0.4]
 [133.    1.4]
 [ 66.    0.5]
 [ 66.    6.9]
 [ 65.    0.7]
 [ 66.    0.6]
 [ 66.    3.6]
 [ 66.    0.6]
 [ 65.    0.9]
 [ 66.    7.2]
 [ 66.    0.5]
 [ 66.    1.9]
 [ 99.    0.7]
 [100.    4.4]
 [ 99.    5.2]
 [ 99.    3.5]
 [100.   16.7]
 [ 66.    2.3]
 [ 66.   13.4]
 [ 66.    4.5]
 [ 66.    2.2]
 [ 66.    0.4]
 [ 66.    0.7]
 [ 66.    3.5]
 [ 66.    4.8]
 [ 66.    0.6]
 [ 66.   11.2]
 [ 67.    1.2]
 [133.    9.4]
 [ 66.    8.6]
 [ 99.    3.9]
 [ 66.    1.5]
 [ 66.    0.9]
 [ 99.   12.2]
 [ 66.    4.4]
 [ 66.    1.5]
 [ 99.    7.1]
 [101.    9.1]
 [133.   12.3]
 [ 66.    0.5]
 [ 99.   13.4]
 [ 66.    4.7]
 [ 66.    1.3]
 [ 95.    1. ]
 [ 66.    7.6]
 [ 65.    5.2]
 [ 99.    5.5]
 [ 99.    9.9]
 [133.    8.5]
 [ 66.    5.8]
 [ 66.    0.3]
 [ 66.    9.9]
 [ 66.    5.4]
 [ 66.    2.7]
 [134.    3.7]
 [ 66.   10. ]
 [ 66.    1. ]
 [132.    5.4]
 [ 66.    0.6]
 [ 99.    0.7]
 [ 99.    9.2]
 [ 99.    8.7]
 [ 66.    3. ]
 [131.    7.1]
 [ 66.    0.5]
 [133.    7.5]
 [ 66.    5.2]
 [ 66.    0.8]
 [ 66.    0.7]
 [ 66.    0.8]
 [ 99.    4. ]
 [ 66.   12.6]
 [ 66.    0.5]
 [ 66.    6.7]
 [133.   11.3]
 [ 66.    7.7]
 [ 99.    0.8]
 [ 66.    6.3]
 [ 99.   13.9]
 [ 66.   10.8]
 [ 66.    2.8]
 [ 66.    2.2]
 [ 66.    1. ]
 [ 99.   13.2]
 [ 66.    3.7]
 [133.    4.8]
 [ 66.    0.6]
 [ 66.    0.9]
 [ 66.    0.9]
 [ 66.    1.3]
 [ 66.    0.7]
 [ 66.    1.5]
 [ 66.    1.3]
 [ 62.    1.6]
 [100.    2.7]
 [ 66.    4.1]
 [ 66.    2.1]
 [ 66.    7.6]
 [133.    4.9]
 [ 99.    1.7]
 [ 66.    1. ]
 [ 66.    1.4]
 [ 66.    1.4]
 [ 66.    0.8]
 [ 66.    2.5]
 [ 66.    0.6]
 [132.    5. ]
 [100.    0.6]
 [ 99.    5.1]
 [ 66.    4.5]
 [ 67.    4.3]
 [ 99.    1.3]
 [ 99.    5.4]
 [ 66.    6.8]
 [ 66.    0.8]
 [ 65.    2.1]
 [ 64.    2.1]
 [ 66.    1.3]
 [ 67.    1.6]
 [ 66.    4.8]
 [ 66.    1.3]
 [ 66.    0.6]
 [ 66.    1.4]
 [ 66.    0.4]
 [ 66.    2.4]
 [ 66.    3.1]
 [ 66.    0.5]
 [ 66.    2.9]
 [ 66.    0.4]
 [ 66.    3.9]
 [ 66.    6.9]
 [ 66.    0.9]
 [ 66.    3.6]
 [ 66.    2.9]
 [ 99.    6.7]
 [ 66.    0.8]
 [ 66.    0.9]
 [ 99.    3.3]
 [ 66.    0.7]
 [ 98.    4.5]
 [ 99.    5. ]
 [ 66.    1.6]
 [ 66.    2.3]
 [ 66.    1.3]
 [ 66.    1.8]
 [ 98.    2.8]
 [100.    1.7]
 [ 66.    1.9]
 [ 65.    3.1]
 [ 99.    5.1]
 [ 66.    2. ]
 [ 99.    8.3]
 [ 99.    3.8]
 [ 66.    3.9]
 [ 66.    0.7]
 [ 66.    0.9]
 [ 66.    1.7]
 [ 65.    0.8]
 [ 66.    3.8]
 [ 66.    2.4]
 [ 66.    0.8]
 [ 66.    1. ]
 [ 66.    8.1]
 [ 66.    1.4]
 [ 66.    4. ]
 [166.    9.7]
 [133.    2.2]
 [ 66.    5.1]
 [ 99.   11.3]
 [ 66.    6.5]
 [ 66.    2.2]
 [ 66.   10.7]
 [ 66.    0.7]
 [ 66.    1.7]
 [ 66.    3.4]
 [ 66.    7.3]
 [ 66.    2.8]
 [ 66.   13.1]
 [ 66.    1.8]
 [ 99.    7.5]
 [ 66.    0.6]
 [ 66.    0.8]
 [ 66.    1. ]
 [ 66.    3.5]
 [ 66.    0.7]
 [ 99.    8.4]
 [ 99.    4.1]
 [ 66.    2.3]
 [ 66.    3.4]
 [ 66.    2.2]
 [ 99.    1. ]
 [ 66.    6.7]
 [ 66.    1.2]
 [ 66.    8.4]
 [ 66.   10.3]
 [ 67.    1.9]
 [ 66.    2.6]
 [ 67.    5.9]
 [ 66.    6.6]
 [ 99.    1.1]
 [ 66.    1.2]
 [ 99.    3.3]
 [ 99.    1.9]
 [ 66.    4.9]
 [ 66.    1.4]
 [ 66.    0.5]
 [ 66.    0.9]
 [ 66.    1.5]
 [133.    7.9]
 [ 66.    0.3]
 [ 66.    0.7]
 [ 66.    0.8]
 [100.    1.8]
 [ 66.    0.6]
 [ 66.    1. ]
 [ 66.    2.3]
 [ 66.    0.7]
 [ 62.    0.5]
 [ 66.    1.4]
 [ 99.    7.6]
 [ 66.    0.6]
 [ 99.    1. ]
 [ 99.    5.1]
 [ 66.    5. ]
 [ 66.    0.7]
 [ 66.    4.3]
 [ 66.    3.7]
 [ 99.    2.8]
 [ 99.    7.8]
 [ 66.    6.2]
 [ 99.    1. ]
 [ 67.    5.7]
 [ 66.    1.7]
 [ 66.    2.4]
 [ 66.    6.6]
 [ 66.    1.8]
 [ 99.    8. ]
 [ 99.    2.9]
 [133.    7.3]
 [ 99.   12.3]
 [100.   10.2]
 [ 66.    4.2]
 [ 73.    2.4]
 [ 66.   10.6]
 [ 66.   13.9]
 [ 66.    1.6]
 [ 64.    0.9]
 [ 65.    0.6]
 [ 66.    0.4]
 [ 66.    0.7]
 [ 99.    0.6]
 [ 66.    3. ]
 [ 66.    0.8]
 [ 66.    4.4]
 [ 65.    3.3]
 [ 66.    1.2]
 [ 67.    0.7]
 [ 66.    0.6]
 [ 66.    0.6]
 [ 99.    3.3]]"
"[[ 66.   11.7]
 [ 66.    7.4]
 [ 99.    1.3]
 [ 66.    0.6]
 [ 66.    5.2]
 [ 66.    2.1]
 [ 66.    3.2]
 [ 66.    0.5]
 [ 66.    0.5]
 [ 66.    0.4]
 [ 66.    3.6]
 [ 66.    1.3]
 [ 67.    0.4]
 [ 66.    0.5]
 [133.    6.9]
 [166.   11.1]
 [ 66.    8.6]
 [ 66.    8.7]
 [ 68.    8.9]
 [ 66.    4.4]
 [ 66.    8.5]
 [199.   10.8]
 [ 66.    8.4]
 [131.   10.5]
 [ 66.    8.3]
 [ 66.    4.3]
 [ 66.    2.8]
 [ 99.    6.8]
 [199.   20.5]
 [ 66.    5.1]
 [ 66.    5.2]
 [ 66.   12.9]
 [132.    8.2]
 [ 66.    0.9]
 [ 66.    0.7]
 [ 66.    3.8]
 [ 66.    2.2]
 [ 66.    1.3]
 [ 65.    3.5]
 [ 66.    7.1]
 [ 99.   30.2]
 [ 66.    0.8]
 [ 66.    0.5]
 [ 66.    5.4]
 [ 66.    1.5]
 [ 66.    0.8]
 [133.    1.4]
 [ 66.    9.5]
 [ 66.    2.9]
 [ 66.    0.7]
 [ 66.    2.2]
 [ 99.   15.7]
 [ 66.   12. ]
 [ 99.    0.5]
 [ 66.    1.3]
 [100.    0.9]
 [ 67.    1.8]
 [ 66.    0.8]
 [133.    1.8]
 [ 67.    1.2]
 [ 66.    1.8]
 [ 67.    0.5]
 [ 66.    1.8]
 [ 66.    0.4]
 [ 66.    6.8]
 [ 66.    1.3]
 [ 75.    0.5]
 [161.    4. ]
 [ 66.    5.3]
 [ 66.    0.5]
 [ 66.    0.5]
 [ 65.    1.7]
 [ 99.    2.2]
 [ 66.    2.9]
 [ 66.    3.3]
 [ 99.    1.4]
 [ 66.    0.4]
 [ 99.    1.8]
 [ 66.    1.4]
 [ 66.    0.8]
 [ 66.    0.5]
 [ 98.    0.9]
 [ 66.    0.5]
 [ 66.    0.5]
 [ 71.    0.9]
 [ 65.    3. ]
 [ 66.   16.7]
 [ 99.   16.5]
 [ 66.   18.2]
 [133.   28.2]
 [ 66.   15. ]
 [ 66.    7.7]
 [ 66.    8. ]
 [ 67.    8.1]
 [ 66.    5.3]
 [ 66.    6.9]
 [ 66.    6. ]
 [ 99.    3.4]
 [ 66.    0.8]
 [ 66.    6.3]
 [ 66.    0.8]
 [ 66.    5. ]
 [ 67.    2.3]
 [ 99.    9.9]
 [133.    6.4]
 [ 99.    1. ]
 [ 66.    3.3]
 [ 64.    5.3]
 [133.    3. ]
 [ 61.    0.4]
 [ 99.   13.2]
 [ 66.    3.3]
 [ 66.    1.2]
 [ 66.    0.9]
 [ 66.   14.5]
 [ 66.   15.4]
 [ 66.   18.3]
 [ 66.   14.9]
 [133.   40. ]
 [ 99.   21. ]
 [ 66.    3.6]
 [ 66.   12.2]
 [ 66.    5.5]
 [ 65.    3.7]
 [ 65.    2. ]
 [ 66.    0.8]
 [ 66.    0.7]
 [ 66.    2. ]
 [ 66.    0.4]
 [ 66.    1.2]
 [ 66.    0.6]
 [ 66.    0.8]
 [ 66.    0.7]
 [ 66.    0.7]
 [ 66.    0.5]
 [ 66.    0.7]
 [ 96.    1.7]
 [ 66.    0.7]
 [ 66.    0.5]
 [ 66.    0.6]
 [ 66.    1.7]
 [ 68.   14.8]
 [ 66.    6. ]
 [168.   47.5]
 [ 66.    0.4]
 [ 66.    8.5]
 [133.   10. ]
 [ 66.    5.3]
 [ 66.    4.8]
 [ 66.    4.3]
 [ 64.   15.2]
 [132.    8. ]
 [ 66.    4.9]
 [ 66.   18. ]
 [ 66.    3.8]
 [199.   18.2]
 [129.    2.4]
 [ 66.    1. ]
 [ 66.    7.4]
 [ 66.   14.2]
 [232.   28.5]
 [ 70.    5.4]
 [ 66.    0.7]
 [ 66.    4.7]
 [ 66.    4.5]
 [ 98.   13.2]
 [133.   14.5]
 [133.   11.6]
 [ 66.    9.3]
 [ 66.    4.8]
 [ 99.    0.9]
 [199.   11.7]
 [ 66.    0.6]
 [133.   11.4]
 [ 66.    6.3]
 [ 66.    4.9]
 [ 66.    4.1]
 [ 99.    4.2]
 [ 66.    2.3]
 [ 66.    0.4]
 [ 66.    1.3]
 [166.    8.9]
 [166.    5.7]
 [ 66.    6. ]
 [ 66.    6.2]
 [130.   74.7]
 [ 66.    1.2]
 [ 66.    2.3]
 [ 66.    0.4]
 [ 99.    1.7]
 [ 66.    0.9]
 [ 98.    1. ]
 [ 66.    0.7]
 [ 66.    0.9]
 [ 66.    0.4]
 [ 66.    1.7]
 [ 65.    0.5]
 [ 66.    0.5]
 [ 66.    5.3]
 [ 66.    0.5]
 [ 66.    0.5]
 [100.    1.7]
 [ 66.    4.2]
 [132.   12.9]
 [ 66.    5.3]
 [ 97.    1.9]
 [ 66.    1.2]
 [ 99.    3.8]
 [ 66.    1.3]
 [ 66.    1.9]]"
"[[6.6000e+01 6.0000e-01]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 4.4000e+00]
 [6.6000e+01 2.0100e+01]
 [6.6000e+01 1.9300e+01]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 1.1000e+00]
 [9.9000e+01 9.0000e-01]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 2.2700e+01]
 [1.3300e+02 2.2600e+01]
 [6.6000e+01 2.3200e+01]
 [6.6000e+01 6.6000e+00]
 [6.6000e+01 5.7000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 2.8000e+00]
 [9.9000e+01 6.0000e-01]
 [9.9000e+01 1.6000e+00]
 [6.8000e+01 3.5000e+00]
 [6.6000e+01 4.0000e-01]
 [6.6000e+01 5.3000e+00]
 [6.6000e+01 1.0200e+01]
 [6.3000e+01 6.9000e+00]
 [6.6000e+01 9.0000e-01]
 [6.8000e+01 2.1000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 5.0000e-01]
 [6.8000e+01 1.3000e+00]
 [1.4200e+02 1.8500e+01]
 [6.6000e+01 4.0000e-01]
 [9.9000e+01 5.7000e+00]
 [6.6000e+01 1.0000e+00]
 [9.9000e+01 6.2000e+00]
 [1.6600e+02 3.7000e+00]
 [1.0000e+02 3.2000e+00]
 [9.9000e+01 1.4000e+00]
 [9.9000e+01 1.3000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 1.4000e+00]
 [6.5000e+01 2.1000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 3.5000e+00]
 [1.3300e+02 2.6000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 2.5000e+00]
 [6.6000e+01 4.2000e+00]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 5.0000e-01]
 [6.8000e+01 6.0000e-01]
 [6.7000e+01 1.8000e+00]
 [6.6000e+01 6.7000e+00]
 [6.6000e+01 2.1400e+01]
 [1.6600e+02 3.3000e+01]
 [6.6000e+01 4.8000e+00]
 [9.9000e+01 3.8000e+00]
 [6.6000e+01 9.6000e+00]
 [6.6000e+01 1.6400e+01]
 [6.6000e+01 4.6000e+00]
 [6.6000e+01 9.8000e+00]
 [1.3300e+02 3.4000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 1.0000e+01]
 [1.3300e+02 1.1800e+01]
 [6.6000e+01 9.6000e+00]
 [6.6000e+01 2.1000e+00]
 [6.6000e+01 3.9000e+00]
 [6.6000e+01 4.4000e+00]
 [9.9000e+01 2.0000e+00]
 [6.6000e+01 7.1000e+00]
 [6.6000e+01 6.6000e+00]
 [9.9000e+01 7.4000e+00]
 [6.6000e+01 1.5000e+00]
 [9.9000e+01 2.5000e+00]
 [6.7000e+01 6.4000e+00]
 [9.9000e+01 4.8000e+00]
 [6.6000e+01 4.3000e+00]
 [6.6000e+01 2.6000e+00]
 [9.9000e+01 1.3100e+01]
 [1.0000e+02 3.7000e+00]
 [6.6000e+01 7.8000e+00]
 [9.9000e+01 7.3000e+00]
 [6.6000e+01 7.9000e+00]
 [6.6000e+01 6.8000e+00]
 [6.6000e+01 5.0000e+00]
 [6.6000e+01 5.2000e+00]
 [1.3300e+02 1.8000e+00]
 [6.6000e+01 1.3000e+00]
 [9.9000e+01 6.6000e+00]
 [6.6000e+01 4.0000e-01]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 5.5000e+00]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 8.5000e+00]
 [6.6000e+01 1.0000e+01]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 5.0000e-01]
 [6.6000e+01 5.1000e+00]
 [6.6000e+01 2.2000e+00]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 1.4000e+00]
 [9.9000e+01 4.6000e+00]
 [6.6000e+01 1.5000e+00]
 [1.0000e+02 7.0000e-01]
 [9.9000e+01 2.1000e+00]
 [6.7000e+01 6.3000e+00]
 [6.6000e+01 7.6000e+00]
 [6.6000e+01 4.3000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 5.0000e+00]
 [9.9000e+01 8.0000e-01]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 3.6000e+00]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 2.7000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 2.4000e+00]
 [9.9000e+01 1.0000e+00]
 [6.6000e+01 6.0000e+00]
 [9.9000e+01 5.4000e+00]
 [9.8000e+01 6.2000e+00]
 [9.9000e+01 2.7000e+00]
 [1.3200e+02 4.5000e+00]
 [6.6000e+01 5.0000e-01]
 [6.7000e+01 1.8000e+00]
 [6.4000e+01 1.3000e+00]
 [6.6000e+01 4.0000e-01]
 [6.6000e+01 4.2000e+00]
 [6.6000e+01 5.0000e-01]
 [6.6000e+01 5.0000e-01]
 [9.9000e+01 1.1000e+00]
 [9.9000e+01 5.7000e+00]
 [6.7000e+01 3.0000e+00]
 [6.6000e+01 3.5000e+00]
 [6.6000e+01 3.5000e+00]
 [6.6000e+01 1.1500e+01]
 [6.6000e+01 7.2000e+00]
 [6.6000e+01 3.2000e+00]
 [9.9000e+01 7.4000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 7.0000e-01]
 [9.9000e+01 5.0000e-01]
 [6.6000e+01 1.7000e+00]
 [1.0000e+02 4.7000e+00]
 [6.6000e+01 7.3000e+00]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 2.4000e+00]
 [6.6000e+01 3.3000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 5.0000e-01]
 [6.6000e+01 3.4000e+00]
 [6.6000e+01 2.3000e+00]
 [6.6000e+01 5.8000e+00]
 [6.6000e+01 1.2000e+00]
 [9.9000e+01 2.1000e+00]
 [6.6000e+01 1.4000e+00]
 [6.6000e+01 7.0000e-01]
 [7.1000e+01 6.0000e-01]
 [6.7000e+01 3.8600e+01]
 [1.3300e+02 5.1300e+01]
 [9.9000e+01 1.8700e+01]
 [9.9000e+01 1.4500e+01]
 [1.3300e+02 1.6300e+01]
 [1.9900e+02 4.1300e+01]
 [6.6000e+01 5.3000e+00]
 [6.6000e+01 5.0000e-01]
 [6.6000e+01 2.3000e+00]
 [6.6000e+01 1.6000e+00]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 6.0000e-01]
 [6.5000e+01 4.2000e+00]
 [6.6000e+01 7.2000e+00]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 5.0000e-01]
 [6.6000e+01 4.0000e-01]
 [6.6000e+01 4.0000e-01]
 [9.9000e+01 4.5000e+00]
 [6.6000e+01 5.0000e-01]
 [6.5000e+01 3.1000e+00]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 1.0100e+01]
 [6.8000e+01 4.4000e+00]
 [1.0000e+02 8.0000e-01]
 [6.6000e+01 5.3000e+00]
 [6.6000e+01 1.6000e+00]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 9.0000e-01]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 9.0000e+00]
 [6.7000e+01 4.5000e+00]
 [6.6000e+01 4.6000e+00]
 [1.9900e+02 1.5700e+01]
 [6.6000e+01 4.5000e+00]
 [1.3300e+02 1.1800e+01]
 [6.6000e+01 6.9000e+00]
 [6.6000e+01 6.2000e+00]
 [1.3300e+02 4.9000e+00]
 [6.6000e+01 3.7500e+01]
 [6.6000e+01 5.2000e+00]
 [6.6000e+01 5.0000e+00]
 [6.6000e+01 5.0000e-01]
 [1.3200e+02 1.3900e+01]
 [1.3300e+02 1.3300e+01]
 [6.6000e+01 5.3000e+00]
 [6.6000e+01 7.0000e-01]
 [1.6600e+02 7.9000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 4.0000e-01]
 [6.6000e+01 1.0800e+01]
 [6.6000e+01 3.6700e+01]
 [6.6000e+01 2.2700e+01]
 [9.9000e+01 6.4100e+01]
 [5.5000e+01 5.8000e+00]
 [6.6000e+01 4.9000e+00]
 [9.9000e+01 1.3100e+01]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 7.9000e+00]
 [6.6000e+01 7.7000e+00]
 [6.6000e+01 1.3700e+01]
 [9.9000e+01 8.0000e-01]
 [6.6000e+01 5.1000e+00]
 [6.4000e+01 1.0000e+00]
 [6.6000e+01 9.0000e-01]
 [6.4000e+01 2.9000e+00]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 4.5000e+00]
 [6.6000e+01 5.3000e+00]
 [6.6000e+01 3.7000e+00]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 8.0000e-01]
 [9.9000e+01 3.0000e+00]
 [9.9000e+01 2.8000e+00]
 [6.6000e+01 5.8000e+00]
 [6.6000e+01 1.2800e+01]
 [6.6000e+01 4.0000e-01]
 [6.6000e+01 1.8900e+01]
 [9.9000e+01 3.3400e+01]
 [9.9000e+01 9.1000e+00]
 [6.6000e+01 4.8000e+00]
 [1.9900e+02 3.1100e+01]
 [6.6000e+01 5.4000e+00]
 [6.6000e+01 3.7000e+00]
 [6.6000e+01 1.1000e+00]
 [9.9000e+01 7.9000e+00]
 [6.6000e+01 3.9000e+00]
 [6.5000e+01 8.0000e+00]
 [6.6000e+01 1.9000e+00]
 [6.6000e+01 5.4000e+00]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 9.7000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 7.6000e+00]
 [1.0000e+02 8.1000e+00]
 [6.6000e+01 5.4000e+00]
 [6.6000e+01 2.1000e+00]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 8.0000e-01]
 [1.3300e+02 1.7862e+03]
 [1.0000e+02 2.4200e+01]
 [1.9900e+02 9.7900e+01]
 [6.6000e+01 2.1200e+01]
 [1.3300e+02 2.6900e+01]
 [6.6000e+01 3.2300e+01]
 [6.6000e+01 1.7800e+01]
 [6.6000e+01 4.0700e+01]
 [1.3200e+02 4.3800e+01]
 [9.9000e+01 3.4700e+01]
 [6.6000e+01 1.6100e+01]
 [9.9000e+01 2.1300e+01]
 [2.6600e+02 1.5810e+02]
 [6.6000e+01 4.8000e+00]
 [1.0000e+02 3.8400e+01]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 1.4900e+01]
 [9.9000e+01 1.6300e+01]
 [6.6000e+01 2.6400e+01]
 [6.6000e+01 1.2000e+00]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 1.8000e+00]
 [9.9000e+01 1.8000e+00]
 [6.6000e+01 9.0000e-01]
 [9.9000e+01 1.2000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 8.0000e-01]
 [1.3200e+02 2.2500e+01]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 1.0000e+00]
 [6.5000e+01 9.0000e-01]
 [6.6000e+01 2.2000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 1.0000e+00]
 [6.6000e+01 1.1000e+00]
 [1.3300e+02 3.4000e+00]
 [6.6000e+01 1.1000e+00]
 [9.9000e+01 2.9000e+00]
 [6.6000e+01 3.4000e+00]
 [1.3300e+02 2.2500e+01]
 [6.6000e+01 3.5000e+00]
 [6.6000e+01 1.5000e+00]
 [2.3200e+02 5.3700e+01]
 [6.6000e+01 5.8000e+00]
 [9.9000e+01 1.0000e+00]
 [6.6000e+01 1.1000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 3.3000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 1.8000e+00]
 [6.6000e+01 1.3000e+00]
 [6.6000e+01 8.7000e+00]
 [9.9000e+01 1.3000e+00]
 [6.5000e+01 1.8000e+00]
 [6.6000e+01 1.5000e+00]
 [6.6000e+01 1.7000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 3.8000e+00]
 [6.6000e+01 6.0000e-01]
 [6.6000e+01 4.1000e+00]
 [6.6000e+01 8.0000e-01]
 [6.6000e+01 2.2000e+00]
 [6.6000e+01 1.3000e+00]
 [9.9000e+01 8.0000e-01]
 [6.6000e+01 7.8000e+00]
 [6.6000e+01 4.0000e+00]
 [6.6000e+01 7.0000e-01]
 [6.6000e+01 4.0000e-01]
 [6.6000e+01 3.2000e+00]
 [6.6000e+01 1.1000e+00]
 [9.9000e+01 1.7000e+00]
 [6.6000e+01 4.3000e+00]
 [6.6000e+01 5.0000e+00]
