0
"[[ 200]
 [133]
 [332]
 [ 99]
 [199]
 [268]
 [ 66]
 [ 99]
 [ 99]
 [ 66]
 [ 99]
 [166]
 [ 99]
 [ 66]
 [166]
 [266]
 [ 99]
 [133]
 [ 66]
 [199]
 [266]
 [ 66]
 [ 66]
 [166]
 [132]
 [132]
 [199]
 [ 99]
 [ 66]
 [ 99]
 [166]
 [133]
 [366]
 [127]
 [299]
 [ 66]
 [103]
 [166]
 [133]
 [ 66]
 [199]
 [166]
 [199]
 [133]
 [ 99]
 [132]
 [100]
 [134]
 [232]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [ 99]
 [132]
 [ 99]
 [199]
 [ 99]
 [ 99]
 [ 99]
 [199]
 [133]
 [333]
 [ 66]
 [ 99]
 [ 99]
 [ 99]
 [133]
 [132]
 [166]
 [133]
 [133]
 [133]
 [ 66]
 [ 66]
 [ 66]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [ 99]
 [232]
 [132]
 [166]
 [ 99]
 [133]
 [168]
 [133]
 [ 66]
 [ 66]
 [ 66]
 [133]
 [365]
 [ 99]
 [ 99]
 [ 99]
 [133]
 [199]
 [ 66]
 [ 64]
 [ 99]
 [ 66]
 [166]
 [ 99]
 [ 66]
 [133]
 [100]
 [ 99]
 [ 66]
 [265]
 [ 66]
 [166]
 [ 66]
 [ 66]
 [232]
 [132]
 [166]
 [133]
 [266]
 [ 66]
 [ 99]
 [ 99]
 [ 66]
 [ 96]
 [ 99]
 [199]
 [132]
 [ 66]
 [133]
 [ 99]
 [166]
 [ 96]
 [ 99]
 [233]
 [232]
 [132]
 [ 99]
 [166]
 [ 67]
 [199]
 [ 99]
 [166]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [209]
 [133]
 [ 99]
 [ 66]
 [133]
 [133]
 [232]
 [232]
 [ 66]
 [137]
 [233]
 [ 99]
 [166]
 [ 99]
 [ 99]
 [133]
 [232]
 [166]
 [132]
 [100]
 [400]
 [ 66]
 [ 66]
 [166]
 [166]
 [166]
 [ 66]
 [ 99]
 [ 99]
 [166]
 [199]
 [133]
 [267]
 [ 66]
 [ 66]
 [133]
 [ 99]
 [ 66]
 [199]
 [266]
 [399]
 [199]
 [133]
 [ 99]
 [136]
 [166]
 [199]
 [ 99]
 [266]
 [ 99]
 [ 99]
 [199]
 [103]
 [133]
 [ 66]
 [100]
 [ 99]
 [ 99]
 [266]
 [ 66]
 [166]
 [ 66]
 [ 99]
 [132]
 [ 66]
 [133]
 [132]
 [166]
 [133]
 [ 99]
 [266]
 [ 98]
 [266]
 [ 99]
 [ 99]
 [133]
 [ 66]
 [ 99]
 [100]
 [199]
 [ 66]
 [ 99]
 [166]
 [ 66]
 [199]
 [270]
 [ 65]]"
"[[ 65]
 [ 99]
 [132]
 [166]
 [ 99]
 [133]
 [166]
 [232]
 [ 99]
 [266]
 [199]
 [ 99]
 [ 99]
 [233]
 [332]
 [ 66]
 [ 68]
 [ 99]
 [ 66]
 [ 67]
 [232]
 [166]
 [ 66]
 [ 99]
 [ 66]
 [ 99]
 [ 99]
 [100]
 [ 99]
 [199]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [168]
 [166]
 [ 99]
 [133]
 [ 66]
 [166]
 [ 66]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [166]
 [ 66]
 [ 66]
 [ 66]
 [365]
 [ 66]
 [365]
 [232]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [133]
 [ 99]
 [133]
 [ 66]
 [166]
 [233]
 [ 66]
 [100]
 [166]
 [199]
 [132]
 [ 64]
 [199]
 [ 66]
 [100]
 [ 66]
 [333]
 [166]
 [133]
 [ 99]
 [166]
 [ 66]
 [199]
 [100]
 [ 66]
 [ 66]
 [ 99]
 [ 66]
 [ 99]
 [ 66]
 [332]
 [166]
 [ 66]
 [ 99]
 [199]
 [133]
 [ 66]
 [133]
 [ 99]
 [ 66]
 [133]
 [ 66]
 [ 66]
 [ 99]
 [167]
 [133]
 [ 66]
 [ 99]
 [ 99]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [ 99]
 [ 66]
 [132]
 [ 67]
 [100]
 [166]
 [201]
 [ 97]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [ 66]
 [132]
 [ 66]
 [ 99]
 [ 66]
 [ 99]
 [ 99]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [133]
 [ 66]
 [199]
 [ 66]
 [ 99]
 [198]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [100]
 [ 99]
 [ 67]
 [ 99]
 [133]
 [ 99]
 [ 99]
 [133]
 [ 99]
 [ 66]
 [ 99]
 [199]
 [ 66]
 [432]
 [ 66]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [ 99]
 [ 66]
 [ 99]
 [200]
 [ 99]
 [ 99]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [166]
 [232]
 [166]
 [ 66]
 [ 99]
 [132]
 [ 66]
 [ 99]
 [166]
 [ 99]
 [199]
 [ 66]
 [132]
 [ 66]
 [133]
 [266]
 [ 66]
 [ 66]
 [ 99]
 [232]
 [ 99]
 [ 99]
 [399]
 [ 66]
 [133]
 [199]
 [232]
 [ 99]
 [199]
 [ 99]
 [ 66]
 [166]
 [100]
 [ 99]
 [ 66]
 [133]
 [100]
 [ 99]
 [100]
 [ 99]
 [133]
 [199]
 [266]
 [199]
 [133]
 [ 66]
 [166]
 [399]
 [ 99]
 [ 99]
 [ 66]
 [ 66]
 [133]
 [133]
 [ 66]
 [166]
 [ 99]
 [ 66]
 [ 99]
 [ 99]
 [ 66]
 [232]
 [133]
 [ 99]
 [232]
 [ 66]
 [133]
 [100]
 [199]
 [166]
 [199]
 [ 65]
 [ 66]
 [ 66]
 [ 66]
 [ 66]
 [166]
 [133]
 [ 66]
 [ 66]
 [ 66]
 [ 66]
 [133]
 [ 66]
 [ 66]
 [ 66]
 [ 99]
 [166]
 [266]
 [132]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [ 99]
 [432]
 [166]
 [ 66]
 [332]
 [166]
 [ 99]
 [166]
 [ 66]
 [233]
 [266]
 [ 66]
 [ 66]
 [ 99]
 [ 67]
 [166]
 [ 65]
 [100]
 [ 66]
 [ 66]
 [ 66]
 [ 99]
 [ 66]
 [ 99]
 [166]
 [ 99]
 [ 66]
 [133]
 [ 99]
 [166]
 [ 99]
 [133]
 [332]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [ 66]
 [ 66]
 [ 99]
 [133]
 [133]
 [ 66]
 [166]
 [233]
 [199]
 [132]
 [ 66]
 [ 66]
 [ 99]
 [133]
 [ 99]
 [133]
 [ 72]
 [ 66]
 [ 99]
 [100]
 [ 66]
 [166]
 [ 99]
 [ 66]
 [ 99]
 [ 66]
 [ 99]
 [232]
 [ 99]
 [ 99]
 [ 99]
 [ 66]
 [ 67]
 [133]
 [ 66]
 [ 66]
 [166]
 [133]
 [366]
 [ 66]
 [199]
 [166]
 [ 99]
 [133]
 [199]
 [ 66]
 [ 66]
 [133]
 [100]
 [199]
 [166]
 [199]
 [266]
 [ 99]
 [132]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [ 66]
 [134]
 [100]
 [ 66]
 [133]
 [266]
 [ 66]
 [ 66]
 [133]
 [266]
 [ 66]
 [199]
 [532]
 [166]
 [166]
 [132]
 [133]
 [ 66]
 [ 99]
 [133]
 [366]
 [366]
 [166]
 [133]
 [ 99]
 [133]
 [199]
 [100]
 [133]
 [133]
 [ 66]
 [ 99]
 [ 65]
 [132]
 [ 66]
 [ 99]
 [ 66]
 [ 99]
 [199]
 [199]
 [232]
 [266]
 [133]
 [ 99]
 [365]
 [133]
 [ 99]
 [100]
 [133]
 [ 99]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [ 65]
 [ 66]]"
"[[  99]
 [  66]
 [ 199]
 [  66]
 [ 133]
 [ 199]
 [ 133]
 [  67]
 [ 165]
 [  66]
 [ 199]
 [ 199]
 [  66]
 [ 199]
 [  99]
 [  99]
 [  99]
 [  66]
 [  66]
 [ 232]
 [  66]
 [ 266]
 [ 266]
 [ 598]
 [ 133]
 [ 332]
 [  99]
 [ 166]
 [ 266]
 [ 166]
 [ 831]
 [ 232]
 [ 332]
 [  66]
 [ 134]
 [ 163]
 [ 133]
 [  99]
 [ 199]
 [  66]
 [  99]
 [  66]
 [  66]
 [ 232]
 [  99]
 [  66]
 [  99]
 [ 232]
 [ 166]
 [ 100]
 [  66]
 [ 133]
 [ 166]
 [ 499]
 [ 166]
 [ 199]
 [ 532]
 [ 233]
 [  66]
 [ 133]
 [ 199]
 [  66]
 [ 100]
 [ 133]
 [  99]
 [  66]
 [  99]
 [  99]
 [ 199]
 [ 166]
 [ 166]
 [  66]
 [ 199]
 [ 166]
 [  99]
 [ 698]
 [ 133]
 [ 101]
 [  66]
 [ 166]
 [ 166]
 [ 366]
 [  66]
 [ 133]
 [  66]
 [  66]
 [  66]
 [ 100]
 [ 199]
 [ 166]
 [  99]
 [  66]
 [ 871]
 [  99]
 [1896]
 [ 432]
 [ 124]
 [ 599]
 [2695]
 [ 199]
 [ 963]
 [ 265]
 [ 765]
 [ 199]
 [2362]
 [ 399]
 [  99]
 [ 599]
 [ 166]
 [ 133]
 [ 232]
 [ 299]
 [ 332]
 [  99]
 [  93]
 [  99]
 [ 133]
 [  66]
 [  99]
 [  66]
 [ 232]
 [ 166]
 [  99]
 [ 199]
 [  66]
 [ 199]
 [  66]
 [ 132]
 [ 598]
 [ 199]
 [ 465]
 [ 798]
 [2894]
 [ 136]
 [ 399]
 [ 199]
 [ 100]
 [  66]
 [  99]
 [ 166]
 [  99]
 [ 299]
 [ 199]
 [  66]
 [ 166]
 [ 233]
 [  99]
 [ 133]
 [ 166]
 [  66]
 [  66]
 [  99]
 [  66]
 [ 332]
 [ 232]
 [ 166]
 [  66]
 [ 100]
 [  99]
 [  99]
 [ 232]
 [  99]
 [  99]
 [ 166]
 [  99]
 [  99]
 [  99]
 [  67]
 [  99]
 [ 166]
 [ 166]
 [ 132]
 [ 133]
 [ 199]
 [  99]
 [ 166]
 [  99]
 [  66]
 [ 332]
 [  66]
 [ 133]
 [  66]
 [ 133]
 [ 133]
 [ 199]
 [ 100]
 [  99]
 [ 166]
 [  99]
 [  66]
 [  66]
 [ 199]
 [ 199]
 [ 366]
 [ 366]
 [  66]
 [  66]
 [  66]
 [  99]
 [  67]
 [ 133]
 [  66]
 [ 166]
 [ 133]
 [ 698]
 [ 199]
 [  66]
 [ 166]
 [ 166]
 [ 132]
 [ 266]
 [  66]
 [ 100]
 [  99]
 [ 232]
 [  99]
 [ 232]
 [  66]
 [  99]
 [ 432]
 [ 199]
 [ 166]
 [ 133]
 [  66]
 [ 166]
 [ 232]
 [ 232]
 [  66]
 [ 232]
 [ 166]
 [  99]
 [2728]
 [  66]
 [  99]
 [ 133]
 [  66]
 [  99]
 [ 598]
 [ 432]
 [ 100]
 [  99]
 [  99]
 [  99]
 [ 199]
 [  66]
 [ 100]
 [  99]
 [ 133]
 [ 332]
 [  66]
 [ 199]
 [  99]
 [ 332]
 [ 166]
 [  66]
 [ 166]
 [  66]
 [ 132]
 [ 399]
 [ 166]
 [  99]
 [ 166]
 [  66]
 [ 332]
 [  66]
 [  99]
 [ 232]
 [  66]
 [  60]
 [  66]
 [  66]
 [ 166]
 [  66]
 [ 232]
 [ 232]
 [  66]
 [  99]
 [ 167]
 [ 100]
 [  99]
 [ 133]
 [ 266]
 [ 199]
 [  66]
 [ 166]
 [ 133]
 [  99]
 [  63]
 [  99]
 [  99]
 [  66]
 [ 166]
 [ 332]
 [ 133]
 [ 166]
 [  99]
 [  66]
 [ 133]
 [  66]
 [ 366]
 [ 199]
 [ 100]
 [  66]
 [  99]
 [  67]
 [ 266]
 [ 366]
 [  99]
 [  99]
 [  66]
 [ 100]
 [ 133]
 [ 133]
 [ 166]
 [  66]
 [ 199]
 [  66]
 [  66]
 [  99]
 [ 133]
 [ 133]
 [  99]
 [  66]
 [ 132]
 [  66]
 [ 132]
 [ 332]
 [ 166]
 [ 199]
 [  66]
 [ 133]
 [  99]
 [  99]
 [ 132]
 [ 132]
 [ 100]
 [ 133]
 [  66]
 [  66]
 [ 132]
 [ 238]
 [ 166]
 [  66]
 [ 199]
 [  99]
 [ 399]
 [ 233]
 [ 432]
 [  66]
 [  99]
 [  66]
 [ 465]
 [ 332]
 [ 166]
 [ 199]
 [  99]
 [ 166]
 [  66]
 [ 232]
 [  99]
 [ 266]
 [  99]
 [  99]
 [  99]
 [  66]
 [ 332]
 [ 133]
 [ 200]
 [ 132]
 [ 265]
 [  66]
 [ 199]
 [ 166]
 [ 166]
 [  66]
 [  66]
 [  66]
 [  66]
 [ 133]
 [  99]
 [ 133]
 [  66]
 [ 266]
 [ 299]
 [ 399]
 [ 133]
 [ 232]
 [  65]
 [ 131]
 [  66]
 [ 166]
 [  99]
 [  67]
 [ 271]
 [ 166]
 [ 232]
 [  99]
 [  99]
 [  99]
 [  66]
 [ 332]
 [  66]
 [ 232]
 [  66]
 [ 133]
 [ 166]
 [ 365]
 [ 132]
 [ 133]
 [ 100]
 [ 299]
 [  66]
 [ 399]
 [ 132]
 [ 133]
 [  66]
 [ 232]
 [  99]
 [ 499]
 [ 133]
 [  99]
 [ 399]
 [ 133]
 [ 665]
 [  99]
 [ 133]
 [ 232]
 [ 300]
 [  66]
 [ 166]
 [ 166]
 [  99]
 [ 100]
 [  99]
 [  66]
 [ 133]
 [  66]
 [  66]
 [ 366]
 [ 299]
 [ 266]
 [ 199]]"
"[[ 99]
 [ 66]
 [100]
 [133]
 [ 99]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [ 66]
 [332]
 [ 66]
 [132]
 [133]
 [133]
 [ 66]
 [233]
 [332]
 [ 66]
 [ 66]
 [133]
 [199]
 [199]
 [ 66]
 [166]
 [133]
 [198]
 [ 99]
 [ 66]
 [100]
 [132]
 [133]
 [134]
 [233]
 [ 66]
 [ 66]
 [ 99]
 [199]
 [133]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [100]
 [133]
 [332]
 [199]
 [ 66]
 [ 66]
 [198]
 [166]
 [266]
 [133]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [ 66]
 [166]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [ 99]
 [133]
 [ 99]
 [232]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [133]
 [ 66]
 [ 99]
 [232]
 [ 66]
 [101]
 [133]
 [166]
 [232]
 [ 99]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [232]
 [167]
 [ 66]
 [ 65]
 [499]
 [ 99]
 [132]
 [ 99]
 [ 99]
 [100]
 [ 66]
 [ 66]
 [133]
 [133]
 [ 99]
 [233]
 [198]
 [199]
 [166]
 [132]
 [ 66]
 [166]
 [166]
 [ 99]
 [ 99]
 [199]
 [ 99]
 [ 99]
 [ 64]
 [ 65]
 [199]]"
"[[ 67]
 [ 99]
 [266]
 [ 66]
 [203]
 [ 99]
 [133]
 [199]
 [ 99]
 [129]
 [266]
 [166]
 [333]
 [ 99]
 [ 99]
 [132]
 [ 99]
 [ 66]
 [133]
 [ 66]
 [166]
 [101]
 [ 99]
 [100]
 [299]
 [ 66]
 [ 99]
 [ 99]
 [299]
 [ 99]
 [ 66]
 [166]
 [332]
 [133]
 [ 66]
 [ 99]
 [100]
 [133]
 [100]
 [100]
 [ 66]
 [199]
 [ 68]
 [133]
 [ 99]
 [199]
 [133]
 [ 99]
 [199]
 [ 66]
 [399]
 [ 66]
 [ 66]
 [ 67]
 [ 66]
 [ 99]
 [ 66]
 [ 99]
 [ 99]
 [ 66]
 [ 99]
 [ 99]
 [199]
 [166]
 [ 99]
 [365]
 [ 66]
 [232]
 [499]
 [ 99]
 [199]
 [166]
 [ 99]
 [199]
 [ 99]
 [ 66]
 [166]
 [ 66]
 [432]
 [ 99]
 [ 99]
 [ 66]
 [ 66]
 [299]
 [166]
 [ 66]
 [ 99]
 [ 99]
 [166]
 [ 99]
 [166]
 [166]
 [ 66]
 [ 99]
 [ 99]
 [ 99]
 [ 66]
 [ 66]
 [ 70]
 [ 99]
 [ 66]
 [171]
 [133]
 [ 99]
 [ 66]
 [ 66]
 [ 99]
 [132]
 [199]
 [332]
 [ 66]
 [133]
 [366]
 [133]
 [ 66]
 [ 66]
 [100]
 [ 66]
 [ 66]
 [ 99]
 [ 64]
 [198]
 [ 66]
 [133]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [299]
 [ 99]
 [ 99]
 [ 66]
 [ 99]
 [ 99]
 [233]
 [133]
 [432]
 [ 66]
 [266]
 [166]
 [232]
 [ 66]
 [199]
 [ 66]
 [167]
 [ 66]
 [ 66]
 [ 66]
 [ 99]
 [132]
 [166]
 [598]
 [100]
 [ 66]
 [232]
 [ 99]
 [266]
 [ 99]
 [ 66]
 [133]
 [299]
 [132]
 [100]
 [499]
 [ 99]
 [166]
 [ 66]
 [ 99]
 [135]
 [ 66]
 [ 66]
 [268]
 [ 99]
 [ 66]
 [ 99]
 [166]
 [133]
 [100]
 [166]
 [ 99]
 [ 66]
 [ 99]
 [ 66]
 [ 67]
 [165]
 [399]
 [132]
 [271]
 [199]
 [ 99]
 [ 99]
 [266]
 [432]
 [365]
 [266]
 [266]
 [166]
 [ 99]
 [ 99]
 [165]
 [ 66]
 [ 99]
 [ 66]
 [166]
 [133]
 [ 99]
 [133]
 [199]
 [133]
 [100]
 [166]
 [100]
 [200]
 [ 66]
 [166]
 [133]
 [ 66]
 [499]
 [199]
 [166]
 [266]
 [399]
 [399]
 [299]
 [332]
 [166]
 [432]
 [299]
 [ 99]
 [199]
 [199]
 [133]
 [ 66]
 [164]
 [ 66]
 [166]
 [132]
 [ 66]
 [299]
 [ 99]
 [133]
 [133]
 [ 66]
 [ 99]
 [ 99]
 [133]
 [166]
 [199]
 [365]
 [100]
 [199]
 [265]
 [233]
 [ 99]
 [133]
 [ 66]
 [166]
 [ 66]
 [ 66]
 [ 66]
 [167]
 [ 66]
 [ 99]
 [199]
 [ 99]
 [166]
 [ 99]
 [ 99]
 [133]
 [ 66]
 [133]
 [ 66]
 [ 66]
 [199]
 [299]
 [199]
 [ 68]
 [ 99]
 [598]
 [ 99]
 [133]
 [ 65]
 [465]
 [432]
 [133]
 [199]
 [865]
 [ 66]
 [ 99]
 [365]
 [199]
 [ 67]
 [332]
 [ 66]
 [166]
 [133]
 [ 99]
 [266]
 [ 66]
 [ 99]
 [133]
 [166]
 [166]
 [ 66]
 [133]
 [ 99]
 [166]
 [265]
 [ 99]
 [199]
 [ 99]
 [130]
 [233]
 [199]
 [299]
 [199]
 [ 66]
 [ 99]
 [ 99]
 [199]
 [103]
 [432]
 [166]
 [232]
 [232]
 [166]
 [ 99]
 [133]
 [100]
 [166]
 [166]
 [133]
 [332]
 [ 99]
 [ 99]
 [ 99]
 [ 99]
 [199]
 [299]
 [ 66]
 [201]
 [467]
 [132]
 [299]
 [133]
 [ 99]
 [ 66]
 [133]
 [200]
 [133]
 [ 66]
 [132]
 [232]
 [132]
 [ 66]
 [133]
 [ 66]
 [ 99]
 [133]
 [133]
 [133]
 [ 66]
 [ 99]
 [332]
 [ 67]
 [ 65]
 [132]
 [199]
 [ 99]
 [299]
 [ 99]
 [233]
 [107]
 [232]
 [ 99]
 [ 66]
 [299]
 [132]
 [ 99]
 [199]
 [ 66]
 [ 99]
 [ 99]
 [ 66]
 [132]
 [199]
 [565]
 [865]
 [199]
 [ 99]
 [100]
 [232]
 [133]
 [365]
 [ 99]]"
"[[166]
 [ 99]
 [598]
 [233]
 [ 99]
 [ 66]
 [199]
 [100]
 [ 66]
 [100]
 [ 99]
 [ 99]
 [133]
 [166]
 [ 66]
 [ 66]
 [ 66]
 [133]
 [166]
 [133]
 [ 66]
 [133]
 [100]
 [266]
 [ 66]
 [ 99]
 [166]
 [ 66]
 [166]
 [133]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [199]
 [ 99]
 [ 66]
 [ 99]
 [166]
 [167]
 [299]
 [ 99]
 [ 66]
 [ 99]
 [ 66]
 [ 99]
 [ 99]
 [299]
 [ 66]
 [233]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [299]
 [ 98]
 [ 66]
 [ 99]
 [166]
 [ 66]
 [ 99]
 [ 99]
 [ 99]
 [ 66]
 [166]
 [165]
 [ 99]
 [166]
 [ 98]
 [ 99]
 [100]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [199]
 [133]
 [ 65]
 [132]
 [232]
 [ 65]
 [ 66]
 [ 66]
 [ 66]
 [133]
 [ 99]
 [ 66]
 [200]
 [162]
 [ 99]
 [365]
 [ 99]
 [ 66]
 [166]
 [ 66]
 [100]
 [133]
 [166]
 [365]
 [ 66]
 [ 99]
 [ 99]
 [ 66]
 [166]
 [ 99]
 [ 99]
 [ 66]
 [132]
 [ 66]
 [232]
 [ 98]
 [166]
 [ 99]
 [ 99]
 [136]
 [166]
 [332]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [ 99]
 [134]
 [199]
 [ 66]
 [ 99]
 [ 66]
 [232]
 [299]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [232]
 [ 66]
 [232]
 [232]
 [ 66]
 [199]
 [232]
 [ 66]
 [132]
 [ 99]
 [ 66]
 [332]
 [ 66]
 [133]
 [201]
 [100]
 [ 99]
 [ 99]
 [168]
 [ 99]
 [ 99]
 [ 66]
 [166]
 [100]
 [ 99]
 [ 99]
 [ 99]
 [ 99]
 [ 66]
 [ 99]
 [100]
 [366]
 [ 66]
 [332]
 [131]
 [ 99]
 [ 99]
 [ 66]
 [199]
 [199]
 [ 99]
 [133]
 [199]
 [ 66]
 [133]
 [ 66]
 [ 66]
 [166]
 [ 99]
 [ 66]
 [133]
 [132]
 [133]
 [299]
 [ 66]
 [198]
 [ 99]
 [199]
 [233]
 [232]
 [166]
 [166]
 [ 66]
 [ 99]
 [ 99]
 [165]
 [ 99]
 [132]
 [ 66]
 [ 99]
 [ 99]
 [199]
 [199]
 [ 66]
 [133]
 [ 99]
 [ 99]
 [ 65]
 [ 99]
 [133]
 [ 66]
 [ 66]
 [133]
 [ 66]
 [ 66]
 [ 63]
 [ 66]
 [166]
 [ 66]
 [133]
 [ 99]
 [132]
 [167]
 [ 66]
 [ 66]
 [ 89]
 [199]
 [ 99]
 [166]
 [ 66]
 [ 99]
 [ 66]
 [333]
 [ 99]
 [ 99]
 [ 66]
 [ 66]
 [133]
 [ 99]
 [ 99]
 [ 66]
 [ 99]
 [166]
 [133]
 [166]
 [133]
 [ 99]
 [ 66]
 [ 99]
 [ 66]
 [ 99]
 [166]
 [166]
 [ 99]
 [166]
 [ 66]
 [ 99]
 [ 99]
 [100]
 [133]
 [133]
 [165]
 [133]
 [199]
 [ 99]
 [102]
 [ 99]
 [ 67]
 [132]
 [ 66]
 [ 66]
 [399]
 [199]
 [ 99]
 [112]
 [ 99]
 [232]
 [ 66]
 [ 99]
 [ 99]
 [199]
 [133]
 [399]
 [232]
 [199]
 [765]
 [132]
 [233]
 [ 66]
 [132]
 [131]
 [133]
 [ 99]
 [ 66]
 [ 99]
 [332]
 [ 66]
 [232]
 [200]
 [ 99]
 [ 99]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [ 61]
 [166]
 [232]
 [ 99]
 [199]
 [101]
 [ 99]
 [ 66]
 [130]
 [ 99]
 [232]
 [301]
 [199]
 [ 66]
 [ 66]
 [ 99]
 [ 66]
 [133]
 [199]
 [266]
 [199]
 [ 66]
 [132]
 [ 99]
 [ 66]
 [133]
 [133]
 [ 66]
 [132]
 [133]
 [199]
 [166]
 [ 66]
 [ 66]
 [100]
 [ 66]
 [ 66]
 [ 66]
 [133]
 [100]
 [166]
 [105]
 [199]
 [ 99]
 [ 67]
 [133]
 [ 99]
 [ 66]
 [299]
 [199]
 [ 66]
 [200]
 [ 66]
 [133]
 [166]
 [133]
 [ 99]
 [100]
 [ 99]
 [ 67]
 [ 66]
 [ 99]
 [ 99]
 [233]
 [266]
 [ 66]
 [ 66]
 [ 66]
 [166]
 [ 99]
 [ 99]
 [ 99]
 [133]
 [166]
 [133]
 [ 99]
 [133]
 [ 99]
 [ 99]
 [ 99]
 [166]
 [ 99]
 [233]
 [266]
 [199]
 [299]
 [ 66]
 [665]
 [ 66]
 [200]
 [ 99]
 [399]
 [665]
 [ 99]
 [166]
 [100]
 [ 66]
 [ 66]
 [ 99]
 [133]
 [ 99]]"
"[[ 91]
 [166]
 [ 99]
 [266]
 [ 99]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [166]
 [132]
 [236]
 [ 99]
 [ 66]
 [133]
 [ 66]
 [ 99]
 [233]
 [132]
 [133]
 [ 66]
 [299]
 [166]
 [ 98]
 [166]
 [233]
 [ 99]
 [ 99]
 [ 66]
 [199]
 [ 99]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [ 66]
 [199]
 [199]
 [ 66]
 [ 99]
 [ 99]
 [133]
 [133]
 [232]
 [199]
 [299]
 [199]
 [299]
 [133]
 [ 99]
 [199]
 [100]
 [166]
 [166]
 [133]
 [ 66]
 [166]
 [199]
 [ 99]
 [ 99]
 [ 66]
 [199]
 [ 99]
 [133]
 [ 66]
 [166]
 [199]
 [232]
 [166]
 [ 66]
 [199]
 [ 98]
 [166]
 [166]
 [ 66]
 [ 66]
 [131]
 [100]
 [166]
 [ 65]
 [399]
 [133]
 [ 99]
 [232]
 [166]
 [332]
 [ 66]
 [ 66]
 [133]
 [ 99]
 [166]
 [ 66]
 [ 66]
 [ 99]
 [ 66]
 [ 66]
 [ 99]
 [166]
 [133]
 [ 65]
 [133]
 [105]
 [ 66]
 [ 99]
 [133]
 [135]
 [ 67]
 [132]
 [ 66]
 [199]
 [ 99]
 [366]
 [ 67]
 [ 66]
 [ 66]
 [199]
 [165]
 [ 99]
 [133]
 [ 99]
 [ 99]
 [133]
 [ 68]
 [133]
 [ 99]
 [199]
 [ 99]
 [133]
 [ 99]
 [ 68]
 [ 99]
 [599]
 [166]
 [132]
 [ 66]
 [ 66]
 [232]
 [ 66]
 [166]
 [ 65]
 [100]
 [133]
 [ 99]
 [ 66]
 [166]
 [133]
 [166]
 [199]
 [ 99]
 [133]
 [ 66]
 [167]
 [ 66]
 [133]
 [233]
 [166]
 [ 99]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [132]
 [199]
 [232]
 [ 66]
 [103]
 [ 99]
 [166]
 [133]
 [133]
 [ 66]
 [432]
 [133]
 [165]
 [133]
 [ 99]
 [ 66]
 [133]
 [499]
 [133]
 [ 66]
 [133]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [134]
 [ 66]
 [133]
 [ 99]
 [ 99]
 [199]
 [101]
 [ 99]
 [ 98]
 [ 99]
 [ 65]
 [ 66]
 [266]
 [166]
 [ 66]
 [132]
 [ 99]
 [133]
 [332]
 [ 99]
 [199]
 [ 66]
 [132]
 [365]
 [266]
 [ 97]
 [ 99]
 [ 99]
 [199]
 [166]
 [133]
 [ 66]
 [266]
 [166]
 [133]
 [199]
 [ 99]
 [432]
 [ 66]
 [166]
 [101]
 [ 99]
 [132]
 [ 66]
 [232]
 [ 99]
 [ 99]
 [166]
 [133]
 [133]
 [232]
 [ 96]
 [ 99]
 [ 66]
 [ 99]
 [ 99]
 [ 99]
 [ 66]
 [ 66]
 [ 99]
 [332]
 [ 99]
 [ 66]
 [ 99]
 [166]
 [ 66]
 [132]
 [100]
 [ 99]
