0
"[[ 831]
 [ 166]
 [ 199]
 [  66]
 [ 465]
 [  99]
 [ 299]
 [ 432]
 [ 134]
 [ 166]
 [ 133]
 [ 365]
 [  99]
 [ 231]
 [ 332]
 [ 399]
 [ 299]
 [ 199]
 [ 266]
 [ 336]
 [ 199]
 [  66]
 [  99]
 [  99]
 [  99]
 [ 132]
 [ 233]
 [ 332]
 [ 499]
 [  66]
 [ 299]
 [ 166]
 [ 498]
 [ 199]
 [ 138]
 [ 100]
 [  99]
 [ 132]
 [ 432]
 [ 266]
 [ 365]
 [ 565]
 [  99]
 [ 133]
 [  99]
 [  66]
 [ 166]
 [  66]
 [ 266]
 [ 133]
 [ 133]
 [ 365]
 [ 565]
 [ 499]
 [ 299]
 [ 134]
 [  78]
 [ 465]
 [ 365]
 [ 290]
 [ 166]
 [  68]
 [ 199]
 [ 332]
 [ 532]
 [ 133]
 [ 133]
 [  99]
 [ 532]
 [ 465]
 [ 399]
 [ 232]
 [ 166]
 [ 100]
 [ 133]
 [ 133]
 [  99]
 [ 299]
 [  66]
 [  66]
 [  99]
 [ 332]
 [ 166]
 [ 198]
 [  99]
 [  66]
 [ 166]
 [ 133]
 [ 133]
 [ 403]
 [  66]
 [  99]
 [  99]
 [ 100]
 [ 133]
 [ 265]
 [ 233]
 [ 133]
 [ 199]
 [  99]
 [ 166]
 [ 399]
 [ 632]
 [ 133]
 [ 132]
 [ 266]
 [  66]
 [  66]
 [  99]
 [ 166]
 [ 366]
 [ 232]
 [ 332]
 [ 133]
 [ 132]
 [ 365]
 [  66]
 [ 399]
 [ 332]
 [ 133]
 [  66]
 [ 332]
 [ 365]
 [  99]
 [  99]
 [ 199]
 [  66]
 [ 465]
 [ 199]
 [ 166]
 [ 133]
 [  66]
 [ 166]
 [ 233]
 [ 529]
 [  99]
 [  99]
 [ 133]
 [ 299]
 [  99]
 [ 231]
 [ 233]
 [ 166]
 [ 133]
 [  99]
 [  66]
 [  66]
 [ 299]
 [  99]
 [  99]
 [ 100]
 [  99]
 [ 133]
 [ 404]
 [ 133]
 [ 197]
 [ 133]
 [  66]
 [  66]
 [ 432]
 [ 166]
 [ 299]
 [ 201]
 [ 166]
 [ 299]
 [ 166]
 [ 332]
 [ 365]
 [ 132]
 [ 332]
 [ 196]
 [ 133]
 [ 233]
 [ 133]
 [ 133]
 [  66]
 [  66]
 [  66]
 [  66]
 [ 361]
 [ 133]
 [  66]
 [ 765]
 [ 233]
 [  99]
 [ 265]
 [  66]
 [  99]
 [  66]
 [ 565]
 [ 177]
 [ 233]
 [1064]
 [  99]
 [ 765]
 [  99]
 [ 465]
 [  99]
 [ 166]
 [  66]
 [ 132]
 [ 131]
 [ 166]
 [ 319]
 [ 399]
 [ 698]
 [ 199]
 [ 199]
 [ 133]
 [  66]
 [ 232]
 [ 166]
 [  67]
 [  66]
 [ 399]
 [ 332]
 [ 133]
 [ 199]
 [ 266]
 [ 133]
 [ 133]
 [ 399]
 [ 265]
 [ 167]
 [ 432]
 [ 432]
 [  99]
 [  99]
 [ 332]
 [  66]
 [ 399]
 [ 298]
 [ 366]
 [  66]
 [  99]
 [  66]
 [ 432]
 [ 166]
 [  99]
 [ 565]
 [ 234]
 [ 598]
 [  66]
 [  99]
 [ 299]
 [ 232]
 [ 199]
 [ 287]
 [  99]
 [  99]
 [ 132]
 [  66]
 [ 129]
 [ 232]
 [  99]
 [  99]
 [  66]
 [ 332]
 [ 266]
 [ 132]
 [ 105]
 [ 266]
 [ 166]
 [ 565]
 [ 299]
 [ 332]
 [  66]
 [ 665]
 [ 366]
 [  66]
 [  99]
 [ 133]
 [ 199]
 [ 266]
 [  66]
 [  66]
 [ 432]
 [ 199]
 [ 232]
 [  99]
 [ 598]
 [  99]
 [ 100]
 [ 264]
 [  99]
 [  66]
 [  66]
 [ 166]
 [  99]
 [ 232]
 [ 698]
 [ 100]
 [ 299]
 [ 265]
 [  99]
 [  66]
 [ 133]
 [ 266]
 [ 199]
 [ 199]
 [ 299]
 [ 366]
 [ 232]
 [ 732]
 [ 133]
 [  66]
 [ 100]
 [ 399]
 [ 166]
 [ 223]
 [ 399]
 [ 136]
 [ 299]
 [ 299]
 [ 232]
 [ 133]
 [ 166]
 [  66]
 [ 765]
 [  66]
 [ 199]
 [  99]
 [ 166]
 [ 399]
 [ 132]
 [  66]
 [ 332]
 [  66]
 [  99]]"
"[[  66]
 [  66]
 [ 166]
 [ 101]
 [ 365]
 [  66]
 [ 140]
 [ 432]
 [ 232]
 [  99]
 [ 133]
 [  66]
 [ 166]
 [ 165]
 [  99]
 [ 167]
 [ 332]
 [  99]
 [ 266]
 [ 166]
 [ 166]
 [ 133]
 [  99]
 [ 332]
 [  99]
 [ 199]
 [  99]
 [ 133]
 [3161]
 [ 270]
 [ 299]
 [ 199]
 [ 565]
 [3826]
 [ 132]
 [ 232]
 [ 299]
 [ 699]
 [ 300]
 [ 266]
 [ 166]
 [  66]
 [ 832]
 [ 198]
 [ 365]
 [ 166]
 [ 332]
 [  66]
 [ 266]
 [ 432]
 [ 166]
 [  99]
 [  99]
 [ 332]
 [ 199]
 [ 166]
 [ 232]
 [ 142]
 [ 166]
 [ 798]
 [ 370]
 [ 632]
 [ 199]
 [  99]
 [ 133]
 [  99]
 [ 132]
 [ 100]
 [ 266]
 [ 166]
 [ 133]
 [ 232]
 [  99]
 [  99]
 [ 166]
 [  66]
 [ 199]
 [  99]
 [ 166]
 [ 166]
 [  66]
 [ 366]
 [ 133]
 [  66]
 [  99]
 [ 365]
 [ 166]
 [ 831]
 [ 865]
 [ 332]
 [ 432]
 [ 399]
 [ 199]
 [ 765]
 [ 465]
 [ 200]
 [ 964]
 [1364]
 [1630]
 [ 133]
 [ 465]
 [  99]
 [ 133]
 [  99]
 [  99]
 [ 166]
 [  66]
 [ 232]
 [ 199]
 [ 399]
 [  66]
 [ 532]
 [ 132]
 [  99]
 [ 366]
 [ 271]
 [ 399]
 [ 133]
 [ 100]
 [ 199]
 [ 199]
 [  66]
 [  66]
 [ 166]
 [2029]
 [ 399]
 [1369]
 [4825]
 [  99]
 [  66]
 [  66]
 [  65]
 [ 100]
 [  99]
 [ 133]
 [ 166]
 [ 299]
 [ 132]
 [  66]
 [ 133]
 [ 432]
 [ 299]
 [  66]
 [ 132]
 [  99]
 [ 133]
 [ 299]
 [  99]
 [  99]
 [ 265]
 [ 132]
 [ 197]
 [ 133]
 [  66]
 [  66]
 [ 232]
 [ 232]
 [  66]
 [  66]
 [  99]
 [ 199]
 [  66]
 [  98]
 [ 146]
 [  99]
 [  66]
 [ 132]
 [  66]
 [  65]
 [  99]
 [ 166]
 [ 132]
 [  99]
 [ 133]
 [ 232]
 [ 232]
 [ 299]
 [  99]
 [ 165]
 [ 266]
 [ 299]
 [ 166]
 [  66]
 [  66]
 [ 133]
 [ 199]
 [ 104]
 [ 199]
 [ 166]
 [  69]
 [ 132]
 [ 199]
 [ 366]
 [ 265]
 [ 133]
 [  66]
 [  66]
 [ 232]
 [  99]
 [ 199]
 [ 102]
 [ 133]
 [ 166]
 [ 133]
 [ 200]
 [ 399]
 [ 931]
 [ 133]
 [ 266]
 [ 399]
 [ 732]
 [ 166]
 [  66]
 [ 232]
 [  99]
 [ 166]
 [ 332]
 [ 167]
 [ 166]
 [ 166]
 [ 266]
 [  66]
 [ 132]
 [ 133]
 [  99]
 [  66]
 [ 232]
 [  99]
 [ 166]
 [ 133]
 [ 365]
 [ 166]
 [  99]
 [ 499]
 [  99]
 [  66]
 [ 299]
 [  99]
 [ 166]
 [ 133]
 [ 166]
 [ 133]
 [ 166]
 [ 233]
 [ 133]
 [  70]
 [ 465]
 [ 232]
 [  66]
 [  66]
 [  66]
 [ 166]
 [ 166]
 [  66]
 [  99]
 [  99]
 [  99]
 [  99]
 [ 199]
 [ 499]
 [ 366]
 [  66]
 [ 200]
 [ 166]
 [  99]
 [ 199]
 [  99]
 [  99]
 [  99]
 [ 298]
 [  99]
 [ 166]
 [ 365]
 [  66]
 [ 233]
 [ 332]
 [  99]
 [  99]
 [  99]
 [  99]
 [  66]
 [ 732]
 [ 499]
 [ 332]
 [ 100]
 [ 199]
 [  72]
 [ 100]
 [  66]
 [  99]
 [  66]
 [ 166]
 [ 133]
 [  59]
 [  66]
 [ 133]
 [ 332]
 [  99]
 [ 299]
 [ 166]
 [  99]
 [ 166]
 [ 765]
 [ 232]
 [ 199]
 [ 166]
 [  66]
 [ 166]
 [  99]
 [ 299]
 [  99]
 [ 299]
 [ 865]
 [  66]
 [ 199]
 [  66]
 [ 232]
 [ 399]
 [ 465]
 [  99]
 [ 266]
 [  99]
 [  66]
 [ 299]
 [ 100]
 [ 266]
 [ 133]
 [  99]
 [ 332]
 [ 133]
 [ 332]
 [  99]
 [  99]
 [ 332]
 [ 864]
 [  99]
 [ 199]
 [ 432]
 [  66]
 [  99]
 [ 263]
 [ 199]
 [ 299]
 [  99]
 [ 331]
 [ 166]
 [ 132]
 [ 166]
 [ 331]
 [ 365]
 [  99]
 [ 199]
 [ 299]
 [  66]
 [ 332]
 [ 401]
 [ 332]
 [ 532]
 [  66]
 [  99]
 [ 165]
 [ 101]
 [  99]
 [  66]
 [  67]
 [  66]
 [  99]
 [  99]
 [ 232]
 [ 199]
 [ 365]
 [  64]
 [ 166]
 [ 465]
 [  99]
 [  99]
 [  99]
 [  99]
 [  66]
 [ 133]
 [  99]
 [ 166]
 [ 266]
 [ 166]
 [ 199]
 [  66]
 [ 199]
 [ 232]
 [ 166]
 [  99]
 [ 266]
 [ 199]
 [ 399]
 [ 133]
 [ 665]
 [ 865]
 [  99]
 [  66]
 [ 110]]"
"[[232]
 [ 99]
 [133]
 [166]
 [ 68]
 [104]
 [ 99]
 [365]
 [133]
 [133]
 [ 99]
 [299]
 [233]
 [365]
 [ 99]
 [ 99]
 [166]
 [166]
 [ 99]
 [ 99]
 [199]
 [199]
 [199]
 [133]
 [132]
 [166]
 [132]
 [ 99]
 [299]
 [232]
 [199]
 [232]
 [ 99]
 [ 99]
 [964]
 [499]
 [ 66]
 [111]
 [ 99]
 [133]
 [ 99]
 [166]
 [133]
 [199]
 [200]
 [332]
 [332]
 [ 99]
 [132]
 [ 99]
 [166]
 [199]
 [ 66]
 [133]
 [232]
 [266]
 [ 99]
 [ 66]
 [365]
 [133]
 [ 99]
 [233]
 [ 66]
 [133]
 [199]
 [100]
 [133]
 [166]
 [232]
 [166]
 [ 66]
 [133]
 [166]
 [ 99]
 [299]
 [233]
 [266]
 [232]
 [133]
 [166]
 [133]
 [ 99]
 [ 66]
 [133]
 [166]
 [233]
 [232]
 [232]
 [166]
 [ 66]
 [199]
 [299]
 [166]
 [166]
 [166]
 [100]
 [ 99]
 [266]
 [465]
 [ 99]
 [299]
 [266]
 [598]
 [166]
 [166]
 [465]
 [369]
 [ 99]
 [166]
 [166]
 [ 66]
 [199]
 [100]
 [ 66]
 [133]
 [299]
 [ 99]
 [183]
 [ 99]
 [ 66]
 [ 66]
 [ 67]
 [ 66]
 [168]
 [ 66]
 [133]
 [166]
 [215]
 [ 99]
 [299]
 [132]
 [ 66]
 [ 66]
 [132]
 [199]
 [465]
 [199]
 [133]
 [ 99]
 [199]
 [232]
 [166]
 [166]
 [132]
 [ 65]
 [166]
 [233]
 [199]
 [199]
 [ 99]
 [299]
 [266]
 [366]
 [133]
 [366]
 [316]
 [166]
 [232]]"
"[[ 132]
 [ 102]
 [ 366]
 [ 232]
 [ 233]
 [ 133]
 [ 233]
 [  99]
 [ 166]
 [  99]
 [ 100]
 [ 365]
 [  66]
 [ 465]
 [ 565]
 [ 133]
 [ 598]
 [  99]
 [ 133]
 [ 266]
 [  66]
 [ 199]
 [ 465]
 [  99]
 [ 233]
 [ 133]
 [  99]
 [ 265]
 [ 232]
 [ 299]
 [ 332]
 [ 364]
 [ 298]
 [ 166]
 [ 112]
 [ 233]
 [ 299]
 [  66]
 [ 392]
 [ 366]
 [ 199]
 [ 299]
 [  99]
 [  99]
 [  66]
 [ 133]
 [ 300]
 [  99]
 [  66]
 [  68]
 [ 166]
 [ 299]
 [ 166]
 [ 169]
 [ 499]
 [ 532]
 [ 199]
 [  66]
 [  66]
 [ 199]
 [  98]
 [ 266]
 [  66]
 [  66]
 [ 266]
 [  66]
 [  99]
 [  67]
 [ 366]
 [  99]
 [ 133]
 [  66]
 [  99]
 [  99]
 [  66]
 [ 232]
 [ 133]
 [ 233]
 [  66]
 [  99]
 [ 365]
 [ 365]
 [  99]
 [ 166]
 [  66]
 [ 165]
 [ 166]
 [ 399]
 [  99]
 [ 166]
 [ 199]
 [  66]
 [ 126]
 [ 399]
 [ 133]
 [ 132]
 [ 133]
 [  99]
 [  66]
 [ 133]
 [  99]
 [  63]
 [ 133]
 [ 265]
 [  62]
 [ 133]
 [  99]
 [1896]
 [ 366]
 [  99]
 [ 399]
 [ 931]
 [ 332]
 [  66]
 [ 432]
 [  99]
 [ 332]
 [ 432]
 [ 399]
 [ 332]
 [ 266]
 [ 266]
 [  66]
 [  99]
 [  66]
 [ 299]
 [ 199]
 [ 232]
 [  66]
 [ 133]
 [ 897]
 [  99]
 [ 332]
 [  99]
 [ 598]
 [  99]
 [1031]
 [ 931]
 [ 266]
 [ 798]
 [ 399]
 [ 199]
 [ 332]
 [ 969]
 [ 401]
 [ 232]
 [ 133]
 [ 133]
 [1097]
 [  99]
 [  99]
 [ 100]
 [ 133]
 [ 133]
 [  66]
 [ 133]
 [  99]
 [  66]
 [ 732]
 [ 731]
 [  99]
 [ 732]
 [ 166]
 [ 199]
 [  66]
 [ 199]
 [ 332]
 [ 333]
 [ 332]
 [  66]
 [ 199]
 [ 133]
 [  99]
 [ 299]
 [ 132]
 [  66]
 [ 299]
 [ 166]
 [ 465]
 [ 193]
 [ 166]
 [ 365]
 [ 299]
 [  99]
 [ 399]
 [ 399]
 [ 133]
 [ 166]
 [  66]
 [ 166]
 [ 199]
 [ 166]
 [  66]
 [ 232]
 [  66]
 [ 166]
 [  99]
 [  99]
 [  66]
 [ 133]
 [ 232]
 [ 232]
 [  66]
 [ 133]
 [  66]
 [ 199]
 [ 301]
 [ 100]
 [ 366]
 [ 199]
 [ 166]
 [  66]
 [  99]
 [  99]
 [ 199]
 [ 266]
 [  99]
 [ 232]
 [ 265]
 [ 232]
 [ 333]
 [  99]
 [  99]
 [ 332]
 [ 233]
 [  99]
 [  83]
 [ 232]
 [ 299]
 [ 265]
 [ 299]
 [ 232]
 [ 232]
 [ 233]
 [  66]
 [ 166]
 [ 266]
 [  99]
 [  99]
 [  99]
 [ 100]
 [ 199]
 [ 132]
 [ 266]
 [ 199]
 [ 222]
 [  66]
 [  99]
 [  66]
 [ 199]
 [  66]
 [  67]
 [ 232]
 [ 331]
 [  99]
 [ 166]
 [  99]
 [ 299]
 [ 133]
 [  99]
 [ 232]
 [  99]
 [  99]
 [  99]
 [ 199]
 [  99]
 [  66]
 [ 132]
 [ 101]
 [ 166]
 [ 266]
 [ 166]
 [ 332]
 [ 199]
 [ 199]
 [ 199]
 [  66]
 [ 166]
 [ 465]
 [  99]
 [ 199]
 [ 166]
 [  66]
 [ 166]
 [  99]
 [  99]
 [ 266]
 [ 166]
 [  97]
 [ 199]
 [  99]
 [ 166]
 [ 266]
 [ 100]
 [ 166]
 [ 100]
 [ 132]
 [  94]
 [  66]
 [ 232]
 [ 299]
 [ 133]
 [  66]
 [  99]
 [ 332]
 [  99]
 [  99]
 [  66]
 [ 133]
 [ 199]
 [ 299]
 [ 199]
 [ 133]
 [ 232]
 [ 133]
 [ 266]
 [  66]
 [  99]
 [ 399]
 [ 102]
 [  66]
 [ 133]
 [ 166]
 [ 199]
 [  99]
 [ 299]
 [ 133]
 [ 299]
 [  66]
 [ 299]
 [ 166]
 [  66]
 [ 199]
 [ 101]
 [  66]
 [ 100]
 [  99]
 [ 133]
 [ 166]
 [ 232]
 [ 133]
 [ 299]]"
"[[232]
 [499]
 [ 66]
 [132]
 [199]
 [ 99]
 [199]
 [ 99]
 [133]
 [266]
 [201]
 [ 66]
 [ 99]
 [ 66]
 [131]
 [332]
 [166]
 [166]
 [ 66]
 [166]
 [ 99]
 [233]
 [133]
 [ 99]
 [131]
 [299]
 [166]
 [ 66]
 [ 99]
 [ 66]
 [232]
 [498]
 [165]
 [266]
 [199]
 [ 99]
 [199]
 [202]
 [ 99]
 [299]
 [265]
 [ 66]
 [233]
 [ 99]
 [266]
 [133]
 [199]
 [199]
 [166]
 [ 99]
 [133]
 [133]
 [ 66]
 [166]
 [133]
 [ 66]
 [133]
 [ 99]
 [299]
 [ 97]
 [166]
 [366]
 [ 66]
 [ 99]
 [ 99]
 [233]
 [132]
 [132]
 [265]
 [ 99]
 [433]
 [ 99]
 [ 99]
 [ 99]
 [133]
 [ 66]
 [265]
 [199]
 [399]
 [199]
 [199]
 [ 66]
 [199]
 [ 66]
 [166]
 [ 66]
 [332]
 [332]
 [133]
 [ 99]
 [ 66]
 [166]
 [233]
 [232]
 [166]
 [332]
 [166]
 [199]
 [166]
 [332]
 [266]
 [ 99]
 [265]
 [ 99]
 [199]
 [266]
 [133]
 [ 99]
 [234]
 [266]
 [166]
 [232]
 [ 66]
 [199]
 [ 99]
 [133]
 [365]
 [132]
 [ 99]
 [133]
 [131]
 [199]
 [199]
 [133]
 [166]
 [ 66]
 [ 66]
 [166]
 [ 66]
 [ 66]
 [232]
 [ 99]
 [266]
 [ 66]
 [365]
 [ 66]
 [233]
 [199]
 [166]
 [133]
 [232]
 [465]
 [133]
 [199]
 [199]
 [232]
 [133]
 [232]
 [366]
 [ 66]
 [166]
 [232]
 [166]
 [ 82]
 [ 99]
 [365]
 [232]
 [232]
 [432]
 [399]
 [234]
 [ 66]
 [307]
 [ 66]
 [ 96]
 [166]
 [133]
 [166]
 [166]
 [166]
 [ 99]
 [199]
 [ 99]
 [179]
 [132]
 [ 66]
 [166]
 [266]
 [ 99]
 [232]
 [299]
 [266]
 [199]
 [299]
 [499]
 [332]
 [299]
 [199]
 [133]
 [199]
 [299]
 [798]
 [465]
 [133]
 [199]
 [299]
 [100]
 [166]
 [299]
 [266]
 [232]
 [199]
 [233]
 [133]
 [166]
 [332]
 [166]
 [199]
 [399]
 [465]
 [199]
 [366]
 [100]
 [ 99]
 [332]
 [232]
 [233]
 [199]
 [133]
 [366]
 [465]
 [299]
 [ 99]
 [ 66]
 [100]
 [366]
 [199]
 [132]
 [266]
 [ 66]
 [ 99]
 [166]
 [ 90]
 [232]
 [133]
 [509]
 [ 99]
 [133]
 [ 66]
 [133]
 [ 65]
 [362]
 [166]
 [100]
 [ 99]
 [166]
 [ 99]
 [301]
 [266]
 [ 99]
 [133]
 [ 99]
 [266]
 [133]
 [132]
 [133]
 [166]
 [199]
 [233]
 [132]
 [ 99]
 [201]
 [199]
 [199]
 [ 99]
 [133]
 [ 99]
 [ 99]
 [199]
 [ 66]
 [132]
 [299]
 [299]
 [366]
 [134]
 [166]
 [366]
 [100]
 [232]
 [ 99]
 [133]
 [199]
 [ 64]
 [199]
 [ 99]
 [ 66]
 [199]
 [ 99]
 [ 66]
 [ 99]
 [133]
 [ 66]
 [133]
 [ 98]
 [232]
 [ 99]
 [ 99]
 [332]
 [177]
 [233]
 [166]
 [ 66]
 [232]
 [ 66]
 [103]
 [ 66]
 [465]
 [465]
 [332]
 [166]
 [299]
 [199]
 [ 66]
 [199]
 [133]
 [ 99]
 [232]
 [199]
 [ 99]
 [ 66]
 [199]
 [199]
 [ 99]
 [133]
 [299]
 [432]
 [365]
 [ 99]
 [100]
 [133]
 [166]
 [231]
 [166]
 [166]
 [166]
 [233]
 [ 66]
 [ 99]
 [ 99]
 [233]
 [ 99]
 [ 99]
 [ 99]
 [ 67]
 [ 66]
 [ 99]
 [ 99]
 [133]
 [198]
 [ 66]
 [166]
 [133]
 [299]
 [329]
 [ 64]
 [ 99]
 [366]
 [166]
 [ 99]
 [166]
 [166]
 [ 99]
 [332]
 [199]
 [133]
 [266]
 [166]
 [ 99]
 [200]
 [432]
 [365]
 [ 66]
 [103]
 [ 65]
 [133]
 [ 99]
 [ 99]
 [166]
 [ 66]
 [133]
 [ 99]
 [299]
 [133]
 [266]
 [ 99]
 [ 67]
 [133]
 [ 66]
 [266]
 [132]
 [262]
 [133]
 [166]
 [100]
 [366]
 [ 65]
 [ 66]
 [ 99]
 [266]
 [132]
 [365]
 [ 66]
 [ 99]
 [137]
 [199]
 [133]
 [266]
 [ 89]
 [133]
 [ 66]
 [162]
 [ 66]
 [166]
 [365]
 [ 99]
 [ 99]
 [232]
 [ 95]
 [199]
 [332]
 [199]
 [199]
 [266]
 [ 66]
 [ 99]
 [133]
 [165]
 [232]
 [199]
 [133]
 [166]
 [ 99]
 [ 99]
 [233]
 [ 66]
 [199]
 [364]
 [365]
 [665]
 [232]
 [798]
 [ 66]
 [ 99]
 [199]
 [133]
 [100]
 [ 66]
 [232]
 [299]
 [133]
 [ 65]
 [199]
 [231]
 [164]
 [103]
 [134]
 [133]
 [132]
 [199]
 [ 99]
 [ 99]
 [ 66]
 [133]
 [ 66]
 [199]
 [132]
 [ 66]
 [ 66]
 [ 99]
 [ 61]
 [166]
 [696]
 [ 99]
 [565]
 [132]
 [166]
 [ 99]
 [166]
 [232]
 [266]
 [166]
 [166]
 [ 67]
 [199]
 [233]
 [133]
 [199]
 [299]
 [ 99]
 [199]
 [ 99]
 [133]
 [ 66]
 [ 99]
 [ 99]
 [199]
 [133]
 [200]
 [133]
 [532]
 [332]
 [266]
 [ 67]
 [ 89]
 [132]
 [332]
 [266]
 [ 99]
 [133]
 [166]
 [132]
 [199]
 [ 66]
 [166]
 [199]
 [ 67]
 [ 98]
 [ 66]
 [ 99]
 [233]
 [ 99]
 [266]
 [199]
 [100]
 [266]
 [ 66]
 [233]
 [133]
 [333]
 [132]
 [213]
 [199]
 [ 66]
 [332]
 [299]
 [366]
 [132]
 [ 99]
 [133]
 [134]
 [332]
 [133]
 [100]
 [166]
 [332]
 [199]
 [ 66]
 [ 99]
 [ 99]
 [133]
 [266]
 [ 99]
 [166]
 [133]
 [332]
 [199]
 [166]
 [132]
 [133]
 [ 66]
 [199]
 [199]
 [199]
 [166]
 [ 66]
 [299]
 [177]
 [ 99]
 [199]
 [145]
 [266]
 [166]
 [ 66]
 [199]
 [ 66]
 [199]
 [ 99]
 [199]
 [132]
 [465]
 [199]
 [ 66]
 [266]
 [ 99]
 [166]
 [199]
 [ 99]
 [199]
 [ 66]
 [199]
 [ 66]]"
"[[565]
 [ 67]
 [730]
 [ 99]
 [133]
 [ 99]
 [107]
 [232]
 [ 99]
 [ 99]
 [ 66]
 [332]
 [ 99]
 [ 99]
 [299]
 [100]
 [ 66]
 [100]
 [270]
 [332]
 [199]
 [ 66]
 [166]
 [ 66]
 [166]
 [399]
 [132]
 [266]
 [299]
 [166]
 [ 66]
 [266]
 [266]
 [299]
 [165]
 [133]
 [199]
 [163]
 [132]
 [399]
 [133]
 [166]
 [ 64]
 [332]
 [ 66]
 [199]
 [133]
 [199]
 [133]
 [100]
 [166]
 [ 99]
 [100]
 [ 99]
 [ 99]
 [199]
 [166]
 [232]
 [100]
 [231]
 [100]
 [166]
 [332]
 [532]
 [166]
 [399]
 [731]
 [333]
 [ 99]
 [598]
 [ 66]
 [532]
 [132]
 [132]
 [ 99]
 [ 99]
 [199]
 [132]
 [432]
 [233]
 [ 66]
 [ 99]
 [ 99]
 [166]
 [ 67]
 [ 99]
 [ 99]
 [ 66]
 [ 66]
 [ 99]
 [166]
 [166]
 [135]
 [133]
 [233]
 [ 99]
 [365]
 [332]
 [232]
 [266]
 [199]
 [232]
 [133]
 [133]
 [ 72]
 [232]
 [262]
 [166]
 [199]
 [133]
 [ 99]
 [432]
 [166]
 [166]
 [133]
 [266]
 [166]
 [100]
 [201]
 [199]
 [133]
 [499]
 [166]
 [232]
 [266]
 [199]
 [233]
 [331]
 [ 66]
 [132]
 [166]
 [ 66]
 [ 66]
 [ 99]
 [ 99]
 [ 99]
 [166]
 [233]
 [ 98]
 [133]
 [166]
 [ 99]
 [133]
 [166]
 [232]
 [ 98]
 [199]
 [299]
 [ 66]
 [166]
 [ 99]
 [ 66]
 [166]
 [166]
 [166]
 [432]
 [398]
 [299]
 [ 99]
 [266]
 [141]
 [365]
 [132]
 [233]
 [133]
 [ 66]
 [200]
 [133]
 [ 66]
 [ 98]
 [665]
 [498]
 [ 99]
 [ 99]
 [266]
 [ 66]
 [399]
 [332]
 [100]
 [132]
 [299]
 [532]
 [166]
 [133]
 [100]
 [166]
 [ 99]
 [ 66]
 [ 66]
 [133]
 [ 66]
 [133]
 [133]
 [199]
 [100]
 [133]
 [ 66]
 [133]
 [133]
 [ 99]
 [ 99]
 [205]
 [467]
 [ 99]
 [ 84]
 [ 99]
 [ 99]
 [299]
 [ 66]
 [532]
 [166]
 [ 99]
 [231]
 [199]
 [ 99]
 [ 99]
 [ 66]
 [ 66]
 [332]
 [ 64]
 [133]
 [ 64]
 [ 66]
 [100]
 [200]
 [ 99]
 [235]
 [299]
 [233]
 [ 99]
 [ 99]
 [ 99]
 [ 99]
 [ 99]
 [ 66]
 [ 66]
 [133]
 [ 68]
 [ 99]
 [ 99]
 [166]
 [ 66]
 [ 99]
 [199]
 [166]
 [199]
 [132]
 [ 66]
 [166]
 [133]
 [ 99]
 [232]
 [100]
 [266]
 [232]
 [199]
 [ 99]
 [ 99]
 [133]
 [132]
 [ 66]
 [166]
 [166]
 [ 66]
 [201]
 [133]
 [299]
 [133]
 [132]
 [199]
 [199]
 [133]
 [ 99]
 [166]
 [ 66]]"
"[[ 399]
 [  99]
 [  99]
 [  66]
 [  99]
 [ 166]
 [  66]
 [  66]
 [ 232]
 [ 299]
 [ 134]
 [ 165]
 [  99]
 [  99]
 [ 133]
 [ 166]
 [ 765]
 [  66]
 [ 333]
 [ 199]
 [  99]
 [ 598]
 [  66]
 [ 565]
 [ 100]
 [  99]
 [ 232]
 [  99]
 [  99]
 [ 166]
 [ 133]
 [  99]
 [ 133]
 [ 399]
 [ 266]
 [  99]
 [ 133]
 [ 233]
 [ 166]
 [ 233]
 [ 199]
 [1331]
 [  99]
 [ 232]
 [  99]
 [ 133]
 [ 166]
 [  99]
 [ 232]
 [  99]
 [ 366]
 [ 199]
 [  99]
 [ 199]
 [ 199]
 [ 166]
 [ 133]
 [ 365]
 [  99]
 [ 232]
 [ 432]
 [ 166]
 [  96]
 [ 499]
 [  99]
 [ 199]
 [  66]
 [ 133]
 [  66]
 [ 199]
 [ 465]
 [  66]
 [  99]
 [ 166]
 [ 195]
 [  99]
 [  99]
 [ 299]
 [ 266]
 [ 266]
 [ 332]
 [ 366]
 [ 133]
 [ 332]
 [ 565]
 [ 166]
 [ 100]
 [ 266]
 [  99]
 [ 598]
 [  99]
 [  99]
 [ 332]
 [  66]
 [ 133]
 [ 299]
 [  99]
 [ 133]
 [  99]
 [  99]
 [ 332]
 [ 398]
 [ 133]
 [ 366]
 [ 365]
 [ 199]
 [ 432]
 [ 831]
 [  99]
 [ 266]
 [ 166]
 [ 133]
 [ 532]
 [  99]
 [ 200]
 [  66]
 [ 265]
 [  66]
 [ 232]
 [ 332]
 [  99]
 [  99]
 [ 299]
 [ 299]
 [ 199]
 [ 432]
 [  66]
 [ 199]
 [ 332]
 [ 399]
 [  66]
 [ 499]
 [ 133]
 [ 166]
 [ 133]
 [  66]
 [ 332]
 [ 266]
 [ 166]
 [ 166]
 [ 299]
 [ 199]
 [ 100]
 [ 299]
 [  98]
 [ 133]
 [ 233]
 [ 298]
 [  99]
 [ 465]
 [ 499]
 [  66]
 [  99]
 [ 478]
 [ 432]
 [ 132]
 [  99]
 [ 133]
 [ 332]
 [  99]
 [ 233]
 [ 133]
 [  99]
